	datetime	humidity	pressure	temperature	weather description	wind direction	wind speed
24699	2015-07-27 15:00:00	65.0	1017.0	298.75	broken clouds	290.0	3.0
24700	2015-07-27 16:00:00	65.0	1017.0	299.7	scattered clouds	60.0	1.0
24701	2015-07-27 17:00:00	61.0	1017.0	300.57	overcast clouds	190.0	2.0
24702	2015-07-27 18:00:00	52.0	1016.0	301.51	proximity thunderstorm	220.0	3.0
24703	2015-07-27 19:00:00	58.0	1016.0	301.93	moderate rain	150.0	4.0
24704	2015-07-27 20:00:00	48.0	1015.0	302.08	broken clouds	210.0	3.0
24705	2015-07-27 21:00:00	69.0	1016.0	301.46	light rain	140.0	4.0
24706	2015-07-27 22:00:00	65.0	1014.0	300.81	moderate rain	0.0	3.0
24707	2015-07-27 23:00:00	62.0	1015.0	300.0	light rain	210.0	6.0
24708	2015-07-28 00:00:00	74.0	1016.0	299.3	broken clouds	200.0	2.0
24709	2015-07-28 01:00:00	54.0	1016.0	298.48	light rain	90.0	3.0
24710	2015-07-28 02:00:00	78.0	1017.0	298.01	light rain	187.0	2.0
24711	2015-07-28 03:00:00	83.0	1017.0	297.36	sky is clear	187.0	2.0
24712	2015-07-28 04:00:00	88.0	1017.0	296.67	sky is clear	187.0	2.0
24713	2015-07-28 05:00:00	83.0	1017.0	296.34	sky is clear	198.0	1.0
24714	2015-07-28 06:00:00	83.0	1017.0	295.64	mist	198.0	1.0
24715	2015-07-28 07:00:00	88.0	1016.0	295.4	mist	198.0	1.0
24716	2015-07-28 08:00:00	88.0	1016.0	294.85	mist	224.0	1.0
24717	2015-07-28 09:00:00	88.0	1016.0	294.54	mist	224.0	1.0
24718	2015-07-28 10:00:00	88.0	1016.0	294.23	fog	224.0	1.0
24719	2015-07-28 11:00:00	100.0	1017.0	294.63	mist	236.0	1.0
24720	2015-07-28 12:00:00	83.0	1017.0	296.41	haze	236.0	1.0
24721	2015-07-28 13:00:00	78.0	1017.0	297.52	mist	210.0	1.0
24722	2015-07-28 14:00:00	74.0	1016.0	300.15	haze	220.0	2.0
24723	2015-07-28 15:00:00	65.0	1016.0	301.73	scattered clouds	270.0	2.0
24724	2015-07-28 16:00:00	58.0	1016.0	303.24	scattered clouds	293.0	1.0
24725	2015-07-28 17:00:00	41.0	1015.0	304.03	scattered clouds	170.0	1.0
24726	2015-07-28 18:00:00	38.0	1015.0	305.08	scattered clouds	309.0	1.0
24727	2015-07-28 19:00:00	49.0	1014.0	305.38	scattered clouds	350.0	1.0
24728	2015-07-28 20:00:00	36.0	1014.0	305.77	scattered clouds	340.0	1.0
24729	2015-07-28 21:00:00	36.0	1014.0	305.79	few clouds	340.0	1.0
24730	2015-07-28 22:00:00	58.0	1015.0	305.1	scattered clouds	150.0	4.0
24731	2015-07-28 23:00:00	38.0	1014.0	304.14	few clouds	340.0	1.0
24732	2015-07-29 00:00:00	48.0	1014.0	302.34	few clouds	278.0	1.0
24733	2015-07-29 01:00:00	69.0	1015.0	300.45	few clouds	310.0	1.0
24734	2015-07-29 02:00:00	74.0	1015.0	299.69	sky is clear	230.0	2.0
24735	2015-07-29 03:00:00	88.0	1014.0	298.52	sky is clear	170.0	2.0
24736	2015-07-29 04:00:00	83.0	1014.0	297.85	scattered clouds	160.0	2.0
24737	2015-07-29 05:00:00	77.0	1016.0	297.48	sky is clear	235.0	1.0
24738	2015-07-29 06:00:00	88.0	1016.0	296.83	sky is clear	235.0	1.0
24739	2015-07-29 07:00:00	88.0	1013.0	296.26	few clouds	235.0	1.0
24740	2015-07-29 08:00:00	88.0	1015.0	295.81	sky is clear	239.0	1.0
24741	2015-07-29 09:00:00	88.0	1015.0	295.18	mist	239.0	1.0
24742	2015-07-29 10:00:00	88.0	1015.0	295.39	mist	239.0	1.0
24743	2015-07-29 11:00:00	94.0	1016.0	295.68	mist	308.0	0.0
24744	2015-07-29 12:00:00	83.0	1016.0	297.76	overcast clouds	308.0	0.0
24745	2015-07-29 13:00:00	69.0	1016.0	300.61	broken clouds	308.0	0.0
24746	2015-07-29 14:00:00	62.0	1016.0	302.15	overcast clouds	35.0	0.0
24747	2015-07-29 15:00:00	49.0	1016.0	304.39	broken clouds	35.0	0.0
24748	2015-07-29 16:00:00	38.0	1016.0	305.31	broken clouds	130.0	2.0
24749	2015-07-29 17:00:00	41.0	1016.0	306.14	sky is clear	227.0	2.0
24750	2015-07-29 18:00:00	39.0	1015.0	306.39	broken clouds	250.0	2.0
24751	2015-07-29 19:00:00	32.0	1014.0	306.58	broken clouds	250.0	4.0
24752	2015-07-29 20:00:00	38.0	1014.0	306.68	scattered clouds	220.0	6.0
24753	2015-07-29 21:00:00	55.0	1014.0	306.33	sky is clear	180.0	5.0
24754	2015-07-29 22:00:00	58.0	1014.0	305.63	sky is clear	160.0	4.0
24755	2015-07-29 23:00:00	41.0	1013.0	304.63	scattered clouds	300.0	4.0
24756	2015-07-30 00:00:00	43.0	1013.0	303.26	scattered clouds	270.0	3.0
24757	2015-07-30 01:00:00	65.0	1014.0	301.92	sky is clear	220.0	4.0
24758	2015-07-30 02:00:00	69.0	1015.0	300.74	sky is clear	210.0	2.0
24759	2015-07-30 03:00:00	74.0	1014.0	299.98	sky is clear	233.0	3.0
24760	2015-07-30 04:00:00	74.0	1014.0	299.34	sky is clear	210.0	1.0
24761	2015-07-30 05:00:00	69.0	1014.0	298.86	sky is clear	230.0	2.0
24762	2015-07-30 06:00:00	83.0	1014.0	298.5	mist	233.0	3.0
24763	2015-07-30 07:00:00	83.0	1014.0	297.99	mist	233.0	3.0
24764	2015-07-30 08:00:00	88.0	1013.0	297.56	mist	229.0	3.0
24765	2015-07-30 09:00:00	88.0	1013.0	297.5	mist	229.0	3.0
24766	2015-07-30 10:00:00	88.0	1013.0	297.51	mist	229.0	3.0
24767	2015-07-30 11:00:00	88.0	1013.0	297.67	mist	200.0	2.0
24768	2015-07-30 12:00:00	88.0	1013.0	298.61	mist	220.0	4.0
24769	2015-07-30 13:00:00	83.0	1013.0	299.26	mist	210.0	4.0
24770	2015-07-30 14:00:00	74.0	1013.0	299.81	haze	220.0	3.0
24771	2015-07-30 15:00:00	78.0	1012.0	300.29	haze	230.0	4.0
24772	2015-07-30 16:00:00	74.0	1012.0	301.32	haze	250.0	4.0
24773	2015-07-30 17:00:00	70.0	1012.0	302.03	haze	210.0	3.0
24774	2015-07-30 18:00:00	66.0	1010.0	302.53	light intensity drizzle	200.0	3.0
24775	2015-07-30 19:00:00	74.0	1009.0	302.09	thunderstorm with heavy rain	0.0	2.0
24776	2015-07-30 20:00:00	78.0	1009.0	300.28	proximity thunderstorm	160.0	8.0
24777	2015-07-30 21:00:00	83.0	1009.0	298.61	fog	260.0	7.0
24778	2015-07-30 22:00:00	83.0	1009.0	298.59	proximity thunderstorm	203.0	5.0
24779	2015-07-30 23:00:00	88.0	1010.0	298.93	mist	190.0	3.0
24780	2015-07-31 00:00:00	83.0	1011.0	298.55	mist	220.0	2.0
24781	2015-07-31 01:00:00	94.0	1010.0	298.06	mist	220.0	5.0
24782	2015-07-31 02:00:00	78.0	1010.0	297.72	mist	210.0	3.0
24783	2015-07-31 03:00:00	78.0	1010.0	297.25	fog	220.0	3.0
24784	2015-07-31 04:00:00	88.0	1011.0	296.64	mist	230.0	1.0
24785	2015-07-31 05:00:00	88.0	1011.0	296.26	haze	241.0	1.0
24786	2015-07-31 06:00:00	94.0	1011.0	296.04	haze	241.0	1.0
24787	2015-07-31 07:00:00	88.0	1011.0	295.64	mist	241.0	1.0
24788	2015-07-31 08:00:00	88.0	1011.0	295.13	haze	279.0	2.0
24789	2015-07-31 09:00:00	93.0	1012.0	294.13	mist	279.0	2.0
24790	2015-07-31 10:00:00	93.0	1012.0	293.52	fog	279.0	2.0
24791	2015-07-31 11:00:00	100.0	1012.0	293.44	mist	294.0	2.0
24792	2015-07-31 12:00:00	78.0	1012.0	295.01	sky is clear	300.0	1.0
24793	2015-07-31 13:00:00	61.0	1013.0	297.36	sky is clear	300.0	1.0
24794	2015-07-31 14:00:00	54.0	1012.0	298.87	sky is clear	300.0	2.0
24795	2015-07-31 15:00:00	51.0	1013.0	300.71	light rain	310.0	3.0
24796	2015-07-31 16:00:00	45.0	1013.0	302.06	light rain	320.0	5.0
24797	2015-07-31 17:00:00	37.0	1012.0	302.99	sky is clear	290.0	2.0
24798	2015-07-31 18:00:00	35.0	1012.0	303.57	few clouds	290.0	4.0
24799	2015-07-31 19:00:00	33.0	1011.0	304.12	light rain	260.0	3.0
24800	2015-07-31 20:00:00	35.0	1011.0	304.07	broken clouds	270.0	5.0
24801	2015-07-31 21:00:00	27.0	1010.0	304.16	scattered clouds	290.0	4.0
24802	2015-07-31 22:00:00	35.0	1010.0	303.94	few clouds	270.0	4.0
24803	2015-07-31 23:00:00	33.0	1009.0	303.53	sky is clear	300.0	3.0
24804	2015-08-01 00:00:00	45.0	1009.0	301.95	sky is clear	287.0	2.0
24805	2015-08-01 01:00:00	64.0	1010.0	299.09	sky is clear	287.0	2.0
24806	2015-08-01 02:00:00	50.0	1011.0	297.9	sky is clear	280.0	1.0
24807	2015-08-01 03:00:00	77.0	1011.0	296.54	sky is clear	271.0	1.0
24808	2015-08-01 04:00:00	82.0	1011.0	296.02	sky is clear	271.0	1.0
24809	2015-08-01 05:00:00	82.0	1011.0	294.95	sky is clear	230.0	1.0
24810	2015-08-01 06:00:00	82.0	1010.0	295.13	scattered clouds	230.0	1.0
24811	2015-08-01 07:00:00	82.0	1010.0	294.8	scattered clouds	230.0	1.0
24812	2015-08-01 08:00:00	82.0	1009.0	294.74	scattered clouds	220.0	1.0
24813	2015-08-01 09:00:00	88.0	1009.0	294.49	mist	220.0	1.0
24814	2015-08-01 10:00:00	88.0	1009.0	293.96	broken clouds	220.0	1.0
24815	2015-08-01 11:00:00	93.0	1009.0	294.09	mist	234.0	2.0
24816	2015-08-01 12:00:00	73.0	1010.0	295.95	sky is clear	250.0	2.0
24817	2015-08-01 13:00:00	57.0	1009.0	298.26	scattered clouds	250.0	5.0
24818	2015-08-01 14:00:00	54.0	1010.0	299.41	broken clouds	240.0	5.0
24819	2015-08-01 15:00:00	54.0	1011.0	300.67	few clouds	270.0	4.0
24820	2015-08-01 16:00:00	48.0	1011.0	301.2	scattered clouds	260.0	3.0
24821	2015-08-01 17:00:00	51.0	1011.0	302.85	broken clouds	260.0	4.0
24822	2015-08-01 18:00:00	40.0	1010.0	303.12	light rain	250.0	5.0
24823	2015-08-01 19:00:00	33.0	1009.0	303.88	scattered clouds	280.0	5.0
24824	2015-08-01 20:00:00	31.0	1009.0	304.04	broken clouds	280.0	5.0
24825	2015-08-01 21:00:00	35.0	1009.0	303.43	scattered clouds	290.0	4.0
24826	2015-08-01 22:00:00	40.0	1009.0	302.99	broken clouds	320.0	4.0
24827	2015-08-01 23:00:00	42.0	1009.0	302.48	sky is clear	250.0	3.0
24828	2015-08-02 00:00:00	42.0	1009.0	301.28	sky is clear	270.0	2.0
24829	2015-08-02 01:00:00	57.0	1013.0	299.37	scattered clouds	240.0	4.0
24830	2015-08-02 02:00:00	50.0	1011.0	298.0	sky is clear	290.0	2.0
24831	2015-08-02 03:00:00	77.0	1012.0	296.46	sky is clear	308.0	2.0
24832	2015-08-02 04:00:00	77.0	1011.0	295.89	sky is clear	308.0	2.0
24833	2015-08-02 05:00:00	82.0	1012.0	295.12	overcast clouds	325.0	2.0
24834	2015-08-02 06:00:00	82.0	1012.0	294.14	sky is clear	325.0	2.0
24835	2015-08-02 07:00:00	87.0	1012.0	293.14	sky is clear	325.0	2.0
24836	2015-08-02 08:00:00	87.0	1012.0	292.7	sky is clear	289.0	1.0
24837	2015-08-02 09:00:00	87.0	1012.0	292.01	sky is clear	289.0	1.0
24838	2015-08-02 10:00:00	87.0	1013.0	291.45	sky is clear	289.0	1.0
24839	2015-08-02 11:00:00	93.0	1013.0	291.54	mist	257.0	1.0
24840	2015-08-02 12:00:00	64.0	1013.0	293.56	sky is clear	320.0	2.0
24841	2015-08-02 13:00:00	60.0	1014.0	296.68	sky is clear	257.0	1.0
24842	2015-08-02 14:00:00	47.0	1014.0	299.14	sky is clear	219.0	1.0
24843	2015-08-02 15:00:00	35.0	1014.0	300.85	sky is clear	300.0	2.0
24844	2015-08-02 16:00:00	51.0	1010.0	301.56	sky is clear	240.0	9.0
24845	2015-08-02 17:00:00	30.0	1014.0	302.5	broken clouds	320.0	1.0
24846	2015-08-02 18:00:00	27.0	1013.0	303.31	broken clouds	230.0	4.0
24847	2015-08-02 19:00:00	30.0	1013.0	303.21	scattered clouds	280.0	3.0
24848	2015-08-02 20:00:00	45.0	1013.0	303.32	sky is clear	150.0	3.0
24849	2015-08-02 21:00:00	45.0	1013.0	303.13	sky is clear	140.0	2.0
24850	2015-08-02 22:00:00	22.0	1012.0	302.8	sky is clear	260.0	5.0
24851	2015-08-02 23:00:00	54.0	1012.0	302.4	sky is clear	150.0	1.0
24852	2015-08-03 00:00:00	35.0	1012.0	300.88	sky is clear	270.0	2.0
24853	2015-08-03 01:00:00	50.0	1012.0	299.0	sky is clear	280.0	1.0
24854	2015-08-03 02:00:00	72.0	1012.0	297.44	sky is clear	194.0	2.0
24855	2015-08-03 03:00:00	72.0	1012.0	296.39	sky is clear	194.0	2.0
24856	2015-08-03 04:00:00	77.0	1012.0	295.89	thunderstorm	194.0	2.0
24857	2015-08-03 05:00:00	82.0	1012.0	295.14	thunderstorm	214.0	3.0
24858	2015-08-03 06:00:00	82.0	1011.0	294.6	sky is clear	214.0	3.0
24859	2015-08-03 07:00:00	82.0	1011.0	294.5	sky is clear	214.0	3.0
24860	2015-08-03 08:00:00	82.0	1011.0	294.09	sky is clear	214.0	3.0
24861	2015-08-03 09:00:00	87.0	1011.0	293.73	sky is clear	214.0	3.0
24862	2015-08-03 10:00:00	87.0	1011.0	293.31	scattered clouds	214.0	3.0
24863	2015-08-03 11:00:00	88.0	1011.0	293.46	sky is clear	140.0	1.0
24864	2015-08-03 12:00:00	73.0	1011.0	295.75	sky is clear	140.0	1.0
24865	2015-08-03 13:00:00	64.0	1012.0	297.29	sky is clear	250.0	3.0
24866	2015-08-03 14:00:00	54.0	1012.0	299.59	sky is clear	210.0	3.0
24867	2015-08-03 15:00:00	48.0	1011.0	301.16	scattered clouds	220.0	5.0
24868	2015-08-03 16:00:00	43.0	1011.0	302.16	scattered clouds	210.0	5.0
24869	2015-08-03 17:00:00	38.0	1010.0	303.46	scattered clouds	240.0	7.0
24870	2015-08-03 18:00:00	43.0	1010.0	304.29	few clouds	260.0	3.0
24871	2015-08-03 19:00:00	38.0	1010.0	304.84	scattered clouds	250.0	6.0
24872	2015-08-03 20:00:00	38.0	1009.0	304.82	sky is clear	240.0	5.0
24873	2015-08-03 21:00:00	38.0	1009.0	304.32	sky is clear	210.0	4.0
24874	2015-08-03 22:00:00	33.0	1008.0	303.45	scattered clouds	210.0	7.0
24875	2015-08-03 23:00:00	31.0	1008.0	302.53	heavy intensity rain	260.0	5.0
24876	2015-08-04 00:00:00	41.0	1012.0	301.67	sky is clear	280.0	3.0
24877	2015-08-04 01:00:00	61.0	1009.0	300.76	sky is clear	210.0	2.0
24878	2015-08-04 02:00:00	68.0	1010.0	299.27	scattered clouds	220.0	2.0
24879	2015-08-04 03:00:00	68.0	1010.0	298.3	sky is clear	217.0	4.0
24880	2015-08-04 04:00:00	60.0	1010.0	297.92	sky is clear	217.0	4.0
24881	2015-08-04 05:00:00	73.0	1009.0	297.6	mist	211.0	3.0
24882	2015-08-04 06:00:00	77.0	1010.0	296.9	light rain	211.0	3.0
24883	2015-08-04 07:00:00	78.0	1010.0	296.62	moderate rain	211.0	3.0
24884	2015-08-04 08:00:00	73.0	1010.0	296.22	thunderstorm	240.0	6.0
24885	2015-08-04 09:00:00	77.0	1011.0	294.13	mist	250.0	3.0
24886	2015-08-04 10:00:00	88.0	1011.0	293.78	mist	229.0	3.0
24887	2015-08-04 11:00:00	94.0	1012.0	293.71	proximity thunderstorm	230.0	3.0
24888	2015-08-04 12:00:00	88.0	1012.0	294.13	scattered clouds	286.0	2.0
24889	2015-08-04 13:00:00	73.0	1011.0	295.27	sky is clear	286.0	2.0
24890	2015-08-04 14:00:00	61.0	1011.0	298.36	sky is clear	260.0	4.0
24891	2015-08-04 15:00:00	51.0	1011.0	300.15	sky is clear	260.0	5.0
24892	2015-08-04 16:00:00	48.0	1011.0	301.41	few clouds	230.0	5.0
24893	2015-08-04 17:00:00	40.0	1011.0	302.61	scattered clouds	260.0	8.0
24894	2015-08-04 18:00:00	33.0	1011.0	304.02	scattered clouds	250.0	8.0
24895	2015-08-04 19:00:00	41.0	1012.0	304.66	scattered clouds	250.0	5.0
24896	2015-08-04 20:00:00	27.0	1010.0	304.75	few clouds	230.0	9.0
24897	2015-08-04 21:00:00	40.0	1011.0	304.59	scattered clouds	280.0	5.0
24898	2015-08-04 22:00:00	31.0	1011.0	304.12	few clouds	270.0	6.0
24899	2015-08-04 23:00:00	35.0	1012.0	303.33	sky is clear	270.0	5.0
24900	2015-08-05 00:00:00	32.0	1012.0	301.89	few clouds	270.0	4.0
24901	2015-08-05 01:00:00	47.0	1013.0	299.64	few clouds	300.0	2.0
24902	2015-08-05 02:00:00	53.0	1013.0	298.14	sky is clear	300.0	2.0
24903	2015-08-05 03:00:00	68.0	1013.0	296.59	sky is clear	302.0	2.0
24904	2015-08-05 04:00:00	77.0	1017.0	295.32	sky is clear	302.0	2.0
24905	2015-08-05 05:00:00	82.0	1014.0	294.76	sky is clear	321.0	1.0
24906	2015-08-05 06:00:00	82.0	1014.0	293.65	sky is clear	321.0	1.0
24907	2015-08-05 07:00:00	82.0	1017.0	292.81	sky is clear	321.0	1.0
24908	2015-08-05 08:00:00	82.0	1013.0	292.46	light rain	288.0	1.0
24909	2015-08-05 09:00:00	87.0	1013.0	291.73	mist	288.0	1.0
24910	2015-08-05 10:00:00	87.0	1013.0	291.27	haze	288.0	1.0
24911	2015-08-05 11:00:00	100.0	1013.0	291.7	mist	294.0	1.0
24912	2015-08-05 12:00:00	64.0	1013.0	293.07	sky is clear	294.0	1.0
24913	2015-08-05 13:00:00	73.0	1014.0	295.89	broken clouds	294.0	1.0
24914	2015-08-05 14:00:00	47.0	1014.0	297.27	sky is clear	300.0	2.0
24915	2015-08-05 15:00:00	45.0	1014.0	298.89	sky is clear	300.0	4.0
24916	2015-08-05 16:00:00	37.0	1013.0	300.09	few clouds	280.0	4.0
24917	2015-08-05 17:00:00	33.0	1013.0	301.48	scattered clouds	280.0	5.0
24918	2015-08-05 18:00:00	30.0	1011.0	302.33	scattered clouds	270.0	3.0
24919	2015-08-05 19:00:00	31.0	1012.0	302.87	sky is clear	300.0	4.0
24920	2015-08-05 20:00:00	29.0	1011.0	303.09	broken clouds	300.0	9.0
24921	2015-08-05 21:00:00	39.0	1016.0	302.96	broken clouds	290.0	4.0
24922	2015-08-05 22:00:00	31.0	1012.0	301.94	few clouds	270.0	6.0
24923	2015-08-05 23:00:00	33.0	1012.0	300.68	sky is clear	280.0	4.0
24924	2015-08-06 00:00:00	37.0	1012.0	299.81	sky is clear	300.0	5.0
24925	2015-08-06 01:00:00	49.0	1016.0	297.91	sky is clear	70.0	3.0
24926	2015-08-06 02:00:00	64.0	1014.0	296.13	sky is clear	320.0	2.0
24927	2015-08-06 03:00:00	77.0	1015.0	295.02	sky is clear	314.0	3.0
24928	2015-08-06 04:00:00	68.0	1016.0	294.17	sky is clear	60.0	2.0
24929	2015-08-06 05:00:00	87.0	1015.0	293.08	sky is clear	332.0	2.0
24930	2015-08-06 06:00:00	82.0	1015.0	292.24	sky is clear	332.0	2.0
24931	2015-08-06 07:00:00	93.0	1015.0	291.63	sky is clear	20.0	2.0
24932	2015-08-06 08:00:00	87.0	1015.0	290.9	sky is clear	341.0	2.0
24933	2015-08-06 09:00:00	93.0	1015.0	289.75	sky is clear	10.0	3.0
24934	2015-08-06 10:00:00	87.0	1015.0	289.72	sky is clear	341.0	2.0
24935	2015-08-06 11:00:00	93.0	1016.0	289.85	few clouds	331.0	1.0
24936	2015-08-06 12:00:00	82.0	1016.0	292.39	broken clouds	331.0	1.0
24937	2015-08-06 13:00:00	53.0	1016.0	294.05	sky is clear	320.0	2.0
24938	2015-08-06 14:00:00	49.0	1016.0	295.49	sky is clear	330.0	2.0
24939	2015-08-06 15:00:00	47.0	1016.0	296.74	sky is clear	310.0	2.0
24940	2015-08-06 16:00:00	39.0	1016.0	297.7	sky is clear	307.0	1.0
24941	2015-08-06 17:00:00	39.0	1015.0	298.86	broken clouds	250.0	2.0
24942	2015-08-06 18:00:00	47.0	1015.0	299.81	haze	50.0	4.0
24943	2015-08-06 19:00:00	42.0	1014.0	300.09	few clouds	130.0	2.0
24944	2015-08-06 20:00:00	44.0	1014.0	300.41	sky is clear	140.0	4.0
24945	2015-08-06 21:00:00	30.0	1013.0	300.16	overcast clouds	0.0	3.0
24946	2015-08-06 22:00:00	39.0	1013.0	299.72	broken clouds	290.0	2.0
24947	2015-08-06 23:00:00	53.0	1013.0	298.94	sky is clear	120.0	3.0
24948	2015-08-07 00:00:00	53.0	1013.0	298.02	sky is clear	170.0	2.0
24949	2015-08-07 01:00:00	53.0	1013.0	296.1	light rain	70.0	3.0
24950	2015-08-07 02:00:00	60.0	1013.0	296.21	overcast clouds	213.0	2.0
24951	2015-08-07 03:00:00	77.0	1014.0	294.8	scattered clouds	213.0	2.0
24952	2015-08-07 04:00:00	68.0	1014.0	294.5	sky is clear	80.0	2.0
24953	2015-08-07 05:00:00	82.0	1014.0	294.08	sky is clear	182.0	2.0
24954	2015-08-07 06:00:00	77.0	1013.0	293.23	light rain	182.0	2.0
24955	2015-08-07 07:00:00	88.0	1014.0	292.55	sky is clear	182.0	2.0
24956	2015-08-07 08:00:00	82.0	1013.0	292.29	sky is clear	108.0	1.0
24957	2015-08-07 09:00:00	87.0	1013.0	291.4	sky is clear	108.0	1.0
24958	2015-08-07 10:00:00	87.0	1013.0	291.19	sky is clear	108.0	1.0
24959	2015-08-07 11:00:00	93.0	1014.0	291.39	broken clouds	71.0	3.0
24960	2015-08-07 12:00:00	88.0	1014.0	293.1	sky is clear	170.0	2.0
24961	2015-08-07 13:00:00	64.0	1014.0	295.26	broken clouds	50.0	3.0
24962	2015-08-07 14:00:00	53.0	1013.0	296.4	sky is clear	50.0	5.0
24963	2015-08-07 15:00:00	50.0	1013.0	297.54	sky is clear	60.0	6.0
24964	2015-08-07 16:00:00	47.0	1013.0	298.71	sky is clear	80.0	6.0
24965	2015-08-07 17:00:00	44.0	1013.0	299.48	sky is clear	60.0	5.0
24966	2015-08-07 18:00:00	44.0	1013.0	300.23	sky is clear	80.0	5.0
24967	2015-08-07 19:00:00	42.0	1013.0	300.48	light rain	110.0	5.0
24968	2015-08-07 20:00:00	42.0	1012.0	300.72	sky is clear	60.0	4.0
24969	2015-08-07 21:00:00	47.0	1012.0	300.58	sky is clear	110.0	5.0
24970	2015-08-07 22:00:00	35.0	1012.0	300.02	broken clouds	120.0	1.0
24971	2015-08-07 23:00:00	53.0	1013.0	299.43	sky is clear	80.0	4.0
24972	2015-08-08 00:00:00	54.0	1011.0	297.97	overcast clouds	200.0	4.0
24973	2015-08-08 01:00:00	56.0	1013.0	296.34	sky is clear	60.0	2.0
24974	2015-08-08 02:00:00	56.0	1013.0	294.82	light rain	80.0	2.0
24975	2015-08-08 03:00:00	82.0	1014.0	293.68	sky is clear	126.0	2.0
24976	2015-08-08 04:00:00	82.0	1014.0	293.0	sky is clear	126.0	2.0
24977	2015-08-08 05:00:00	82.0	1014.0	292.44	sky is clear	105.0	1.0
24978	2015-08-08 06:00:00	73.0	1011.0	291.76	few clouds	190.0	3.0
24979	2015-08-08 07:00:00	87.0	1014.0	291.22	sky is clear	105.0	1.0
24980	2015-08-08 08:00:00	87.0	1014.0	290.72	sky is clear	42.0	1.0
24981	2015-08-08 09:00:00	87.0	1014.0	290.17	sky is clear	42.0	1.0
24982	2015-08-08 10:00:00	82.0	1012.0	290.02	sky is clear	160.0	2.0
24983	2015-08-08 11:00:00	87.0	1015.0	290.47	mist	36.0	2.0
24984	2015-08-08 12:00:00	88.0	1016.0	292.85	few clouds	36.0	2.0
24985	2015-08-08 13:00:00	83.0	1013.0	295.02	scattered clouds	250.0	1.0
24986	2015-08-08 14:00:00	53.0	1015.0	296.09	sky is clear	80.0	5.0
24987	2015-08-08 15:00:00	53.0	1016.0	297.6	sky is clear	80.0	4.0
24988	2015-08-08 16:00:00	50.0	1016.0	298.43	sky is clear	70.0	4.0
24989	2015-08-08 17:00:00	50.0	1016.0	299.21	sky is clear	80.0	4.0
24990	2015-08-08 18:00:00	42.0	1015.0	299.74	broken clouds	77.0	1.0
24991	2015-08-08 19:00:00	44.0	1016.0	299.98	sky is clear	100.0	3.0
24992	2015-08-08 20:00:00	47.0	1015.0	300.22	sky is clear	100.0	4.0
24993	2015-08-08 21:00:00	44.0	1015.0	300.01	broken clouds	150.0	4.0
24994	2015-08-08 22:00:00	44.0	1014.0	299.32	overcast clouds	150.0	4.0
24995	2015-08-08 23:00:00	44.0	1014.0	298.72	overcast clouds	150.0	4.0
24996	2015-08-09 00:00:00	47.0	1015.0	297.31	broken clouds	160.0	2.0
24997	2015-08-09 01:00:00	78.0	1014.0	295.85	sky is clear	20.0	2.0
24998	2015-08-09 02:00:00	60.0	1016.0	295.57	sky is clear	103.0	1.0
24999	2015-08-09 03:00:00	77.0	1016.0	294.61	broken clouds	103.0	1.0
25000	2015-08-09 04:00:00	77.0	1016.0	293.54	sky is clear	103.0	1.0
25001	2015-08-09 05:00:00	82.0	1016.0	293.1	scattered clouds	167.0	2.0
25002	2015-08-09 06:00:00	82.0	1016.0	292.47	sky is clear	167.0	2.0
25003	2015-08-09 07:00:00	87.0	1016.0	291.88	mist	167.0	2.0
25004	2015-08-09 08:00:00	87.0	1016.0	291.49	mist	180.0	0.0
25005	2015-08-09 09:00:00	87.0	1016.0	291.26	mist	180.0	0.0
25006	2015-08-09 10:00:00	87.0	1016.0	290.95	mist	180.0	0.0
25007	2015-08-09 11:00:00	93.0	1016.0	290.89	mist	21.0	1.0
25008	2015-08-09 12:00:00	72.0	1016.0	293.02	mist	320.0	2.0
25009	2015-08-09 13:00:00	56.0	1016.0	295.15	mist	10.0	3.0
25010	2015-08-09 14:00:00	53.0	1016.0	296.85	mist	10.0	4.0
25011	2015-08-09 15:00:00	47.0	1016.0	298.38	scattered clouds	70.0	4.0
25012	2015-08-09 16:00:00	44.0	1016.0	299.54	few clouds	80.0	6.0
25013	2015-08-09 17:00:00	47.0	1016.0	300.19	broken clouds	40.0	4.0
25014	2015-08-09 18:00:00	47.0	1016.0	300.8	scattered clouds	110.0	4.0
25015	2015-08-09 19:00:00	42.0	1016.0	301.36	sky is clear	100.0	4.0
25016	2015-08-09 20:00:00	39.0	1016.0	300.88	broken clouds	40.0	2.0
25017	2015-08-09 21:00:00	44.0	1016.0	300.77	sky is clear	100.0	4.0
25018	2015-08-09 22:00:00	50.0	1016.0	299.99	sky is clear	110.0	4.0
25019	2015-08-09 23:00:00	47.0	1016.0	298.35	scattered clouds	150.0	3.0
25020	2015-08-10 00:00:00	53.0	1017.0	297.2	scattered clouds	140.0	2.0
25021	2015-08-10 01:00:00	64.0	1017.0	296.0	scattered clouds	140.0	2.0
25022	2015-08-10 02:00:00	73.0	1018.0	295.2	scattered clouds	120.0	2.0
25023	2015-08-10 03:00:00	82.0	1018.0	294.38	sky is clear	153.0	2.0
25024	2015-08-10 04:00:00	82.0	1018.0	293.9	sky is clear	153.0	2.0
25025	2015-08-10 05:00:00	88.0	1018.0	293.24	mist	159.0	2.0
25026	2015-08-10 06:00:00	83.0	1013.0	292.94	mist	330.0	2.0
